random_ID,key_resp_6.keys,key_resp_6.rt,Gender.keys,Gender.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_2.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FILE_CMP_IMAGE,FILE_SEARCH_IMAGE,TARGET,TARGET_NAME,TARGET_MEM,D1,D2,D3,D4,D5,D6,D7,D8,CONTEXT,VISUAL_SET_SIZE,MEM_SET_SIZE,stDur_Mem,stDur_VS,corrAns,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp_end.keys,key_resp_end.rt
,,,,,m,0,3.61823,,0,92,92,105,1,cmp_shelves_021_remote_005,S8_shelves_021_remote_005.jpg,0,blank.png,blank.png,remote353.png,remote357.png,remote358.png,remote373.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,v,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,2.523525,,0,93,93,101,1,cmp_building_051_bird_007,S8_building_051_bird_007.jpg,1,bird596.png,bird596.png,bird663.png,bird540.png,bird661.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,0,1.384855,,0,94,94,25,1,cmp_mountain_004_sheep_001,S2_mountain_004_sheep_001.jpg,0,blank.png,blank.png,sheep662.png,sheep796.png,sheep858.png,sheep875.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,1.12022,,0,95,95,79,1,cmp_shelves_048_toys_007,S4_shelves_048_toys_007.jpg,0,blank.png,blank.png,airplane180.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,v,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,1.74961,,0,96,96,43,1,cmp_mountain_020_sheep_008,S4_mountain_020_sheep_008.jpg,0,blank.png,blank.png,sheep474.png,sheep356.png,sheep455.png,sheep483.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,3.680135,,0,97,97,73,1,cmp_jungle_009_bird_009,S4_jungle_009_bird_009.jpg,0,blank.png,blank.png,bird435.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,0.942895,,0,98,98,5,1,cmp_building_033_cat_012,S1_building_033_cat_012.jpg,1,cat1997.png,cat1997.png,cat1953.png,cat1921.png,cat1927.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,0,2.55431,,0,99,99,109,1,cmp_building_023_cat_010,S8_building_023_cat_010.jpg,0,blank.png,blank.png,cat1497.png,cat1551.png,cat1592.png,cat1671.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,2.709415,,0,100,100,108,1,cmp_africansavanna_002_wildanimals_002,S8_africansavanna_002_wildanimals_002.jpg,0,blank.png,blank.png,elephant231.png,elephant458.png,giraffe141.png,giraffe352.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,0.773055,,0,101,101,8,1,cmp_shelves_026_vase_002,S1_shelves_026_vase_002.jpg,0,blank.png,blank.png,vase179.png,vase975.png,vase1032.png,vase556.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,0.735285,,0,102,102,32,1,cmp_shelves_032_book_005,S4_shelves_032_book_005.jpg,1,book466.png,book466.png,book22.png,book23.png,book513.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,2.82642,,0,103,103,41,1,cmp_africansavanna_003_wildanimals_003,S4_africansavanna_003_wildanimals_003.jpg,0,blank.png,blank.png,elephant449.png,giraffe169.png,zebra311.png,giraffe738.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,2.924835,,0,104,104,104,1,cmp_shelves_040_book_013,S8_shelves_040_book_013.jpg,0,blank.png,blank.png,book477.png,book786.png,book915.png,book921.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,v,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,1.02059,,0,105,105,77,1,cmp_shelves_043_toys_002,S4_shelves_043_toys_002.jpg,0,blank.png,blank.png,car138.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,v,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,0,2.473945,,0,106,106,84,1,cmp_building_039_dog_007,S4_building_039_dog_007.jpg,1,dog519.png,dog519.png,dog592.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,0.797515,,0,107,107,7,1,cmp_shelves_028_book_001,S1_shelves_028_book_001.jpg,1,book624.png,book624.png,book349.png,book368.png,book392.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,1.199975,,0,108,108,95,1,cmp_mountain_013_bird_001,S4_mountain_013_bird_001.jpg,0,blank.png,blank.png,bird152.png,bird403.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,1.68938,,0,109,109,10,1,cmp_building_020_cat_007,S1_building_020_cat_007.jpg,0,blank.png,blank.png,cat1553.png,cat1557.png,cat1569.png,cat1630.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,0.93287,,0,110,110,11,1,cmp_shelves_015_bottle_004,S1_shelves_015_bottle_004.jpg,0,blank.png,blank.png,bottle1332.png,bottle1090.png,bottle1390.png,bottle1498.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,1.728545,,0,111,111,31,1,cmp_mountain_024_cow_004,S2_mountain_024_cow_004.jpg,0,blank.png,blank.png,cow289.png,cow337.png,cow306.png,cow452.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,x,21.185625
