random_ID,key_resp_6.keys,key_resp_6.rt,Gender.keys,Gender.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_2.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FILE_CMP_IMAGE,FILE_SEARCH_IMAGE,TARGET,TARGET_NAME,TARGET_MEM,D1,D2,D3,D4,D5,D6,D7,D8,CONTEXT,VISUAL_SET_SIZE,MEM_SET_SIZE,stDur_Mem,stDur_VS,corrAns,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp_end.keys,key_resp_end.rt
,,,,,m,1,4.454025,,0,83,83,2,1,cmp_building_018_cat_005,S1_building_018_cat_005.jpg,1,cat1440.png,cat1440.png,cat1534.png,cat1396.png,cat1452.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,2.06707,,0,84,84,27,1,cmp_shelves_008_fruitvegetal_001,S2_shelves_008_fruitvegetal_001.jpg,1,carrot46.png,carrot46.png,broccoli85.png,apple473.png,orange138.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,0,1.400045,,0,85,85,6,1,cmp_building_043_dog_011,S1_building_043_dog_011.jpg,1,dog1389.png,dog1389.png,dog1385.png,dog1267.png,dog1402.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,0.893345,,0,86,86,69,1,cmp_sky_003_kite_003,S4_sky_003_kite_003.jpg,1,kite624.png,kite624.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,m,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,0,1.895535,,0,87,87,110,1,cmp_mountain_016_sheep_004,S8_mountain_016_sheep_004.jpg,0,blank.png,blank.png,sheep1420.png,sheep1560.png,sheep1768.png,sheep1774.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,3.23644,,0,88,88,44,1,cmp_shelves_001_pottedplant001,S4_shelves_001_pottedplant_001.jpg,1,stm_shelves_001_pottedplant_001_002.png,stm_shelves_001_pottedplant_001_002.png,stm_shelves_001_pottedplant_001_009.png,stm_shelves_001_pottedplant_001_014.png,stm_shelves_001_pottedplant_001_016.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,m,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,3.35984,,0,89,89,10,1,cmp_building_020_cat_007,S1_building_020_cat_007.jpg,0,blank.png,blank.png,cat1553.png,cat1557.png,cat1569.png,cat1630.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,0,3.12054,,0,90,90,49,1,cmp_mountain_021_sheep_009,S4_mountain_021_sheep_009.jpg,0,blank.png,blank.png,sheep760.png,sheep655.png,sheep710.png,sheep654.png,sheep618.png,sheep761.png,sheep719.png,sheep739.png,1,4,8,8,7,v,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,1.77137,,0,91,91,18,1,cmp_building_052_bird_008,S2_building_052_bird_008.jpg,1,bird936.png,bird936.png,bird927.png,bird935.png,bird938.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,m,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,0,2.088695,,0,92,92,105,1,cmp_shelves_021_remote_005,S8_shelves_021_remote_005.jpg,0,blank.png,blank.png,remote353.png,remote357.png,remote358.png,remote373.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,v,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,4.011835,,0,93,93,99,1,cmp_mountain_025_cow_005,S8_mountain_025_cow_005.jpg,1,cow396.png,cow396.png,cow241.png,cow340.png,cow343.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,2.684695,,0,94,94,97,1,cmp_shelves_031_book_004,S8_shelves_031_book_004.jpg,1,book1164.png,book1164.png,book692.png,book935.png,book499.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,4.15172,,0,95,95,72,1,cmp_building_006_person_003,S4_building_006_person_003.jpg,0,blank.png,blank.png,person311.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,2.517885,,0,96,96,83,1,cmp_field_006_farmanimals_006,S4_field_006_farmanimals_006.jpg,1,sheep386.png,sheep386.png,cow128.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,m,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
